id,name,created_at,text,media_type
1084599364163530752,Patriots,Sun Jan 13 15:53:33 -0800 2019,"What he said.

#EverythingWeGot | #GoPats https://t.co/8eFilfgrN2",['photo']
1084597044633833472,Patriots,Sun Jan 13 15:44:20 -0800 2019,"Playoff time is @SweetFeet_White time. 

Ties Darren Sproles for the most receptions in a playoff game, breaking hi… https://t.co/H9kuMwxqJh",[]
1084594292096667648,Patriots,Sun Jan 13 15:33:24 -0800 2019,"Today was fun.

Re-watch all the highlights: https://t.co/pUVOfGcmgN https://t.co/73J0jCjK4h",['photo']
1084590033925943296,Patriots,Sun Jan 13 15:16:29 -0800 2019,"15 catches for @SweetFeet_White
151 yards for @edelman11
3 TDs for @Flyguy2stackz
And a pretty good game by some gu… https://t.co/0K3yB78y1Y",[]
1084585017567862789,Patriots,Sun Jan 13 14:56:33 -0800 2019,"Gronk &amp; Gates: two greats. 

#LACvsNE | @RobGronkowski https://t.co/QayXB1O0LW",['photo']
1084575741113745408,Patriots,Sun Jan 13 14:19:41 -0800 2019,Devin McCourty Live Postgame Press Conference: https://t.co/IDlUAmArkm,[]
1084575016413478914,Patriots,Sun Jan 13 14:16:48 -0800 2019,Sony Michel Live Postgame Press Conference: https://t.co/XUjHbfUjeG,[]
1084851521962020865,MiamiDolphins,Mon Jan 14 08:35:33 -0800 2019,"On this date in 1973... 17-0. 

#FinsUp https://t.co/KuiYqetaiH",['photo']
1084522051031961600,MiamiDolphins,Sun Jan 13 10:46:21 -0800 2019,See what players and Coach Shula had to say on Bob Kuechenberg’s 14-year career and his top moments in South Florid… https://t.co/1J3yjDfxMp,[]
1084502838338904065,MiamiDolphins,Sun Jan 13 09:30:00 -0800 2019,2-time Super Bowl champion. 6 Pro Bowl selections. 14 years in the @NFL. A look back at Bob Kuechenberg's career.… https://t.co/ELPnhM2Nqw,[]
1084480190670098432,MiamiDolphins,Sun Jan 13 08:00:00 -0800 2019,"A look back at Kuechenberg's 14-year career in the @NFL.

Gallery &gt;&gt; https://t.co/zIuOA4iC0b",[]
1084459830989881345,MiamiDolphins,Sun Jan 13 06:39:06 -0800 2019,Coach Shula on the passing of Bob Kuechenberg. https://t.co/Z9Pv30zh5u,['photo']
1084439272164286465,MiamiDolphins,Sun Jan 13 05:17:25 -0800 2019,Our thoughts and prayers are with the family and friends of Bob Kuechenberg. https://t.co/UY3Nkl863S,['photo']
1084185749325516800,MiamiDolphins,Sat Jan 12 12:30:00 -0800 2019,"The @NFL announced their #InspireChange platform to showcase the collaborative efforts of players, owners and the l… https://t.co/aqyeiitFu0",[]
1084170442892591106,MiamiDolphins,Sat Jan 12 11:29:11 -0800 2019,RT @jasonljenkins: Inspirational day with @womenoftomorrow and @MiamiDolphins #FootballUnites program giving more than 200 young women insi…,[]
1084132905725644807,MiamiDolphins,Sat Jan 12 09:00:01 -0800 2019,"Friday night under the lights, All-Star game with Dade vs. Broward 

#TheAudible: Football Fridays |… https://t.co/z9U3I6KJAE",[]
1084128286207176706,MiamiDolphins,Sat Jan 12 08:41:40 -0800 2019,"We have signed quarterback Jake Rudock to a reserve/futures contract.

Full Release &gt;&gt; https://t.co/977YLF7RCk",[]
1084095152984150016,MiamiDolphins,Sat Jan 12 06:30:00 -0800 2019,Talking the future opportunities that come with building up the young talent on the latest episode of #TheAudible.… https://t.co/kbWFLDXsEe,[]
1083864742152695809,MiamiDolphins,Fri Jan 11 15:14:26 -0800 2019,#TheAudible: Football Fridays presented by @USNikeFootball | Dade vs Broward All Star Game https://t.co/H6MfBv8xjy,[]
1083849488261963777,MiamiDolphins,Fri Jan 11 14:13:49 -0800 2019,"Today at @HardRockStadium, the @womenoftomorrow conference took place as members of the front office staff spoke to… https://t.co/XRTIt0JMzo",[]
1083838665464389637,MiamiDolphins,Fri Jan 11 13:30:49 -0800 2019,We have completed interviews with Dowell Loggains and Darren Rizzi for our head-coaching position.,[]
1083827132906774528,MiamiDolphins,Fri Jan 11 12:44:59 -0800 2019,"Throughout the 2018 season, @Kwon_daTRUTH displayed his explosiveness when playing and starting in all 16 games.… https://t.co/GIArFPfSyj",[]
1083801470787567618,MiamiDolphins,Fri Jan 11 11:03:01 -0800 2019,".@TrinaNBC6 joined the @womenoftomorrow event at @HardRockStadium today to empower, inspire and motivate young wome… https://t.co/OZodylp0rj",[]
1083755418495574016,MiamiDolphins,Fri Jan 11 08:00:01 -0800 2019,"3️⃣ facts about @Kwon_daTRUTH's performance this past season.  

- Played and started in all 16 games this season.… https://t.co/rEPayYiqcH",[]
1083732764082536448,MiamiDolphins,Fri Jan 11 06:30:00 -0800 2019,"After overcoming a season-ending injury in 2017, the second round draft pick out of Ohio State, @Kwon_daTRUTH, play… https://t.co/9XYPhvGJ36",[]
1083521371689299968,MiamiDolphins,Thu Jan 10 16:30:00 -0800 2019,Checking in with @JohnCongemi and Kim Bokamper as the coaching search continues. Subscribe to #TheAudible today:… https://t.co/cgJhrBOf7Z,[]
1083506272153018369,MiamiDolphins,Thu Jan 10 15:30:00 -0800 2019,"""I’ve just really focused on making sure that I use all of my time here on this earth, however long it is, to do so… https://t.co/WDcLO4S0IY",[]
1084189461838262272,buffalobills,Sat Jan 12 12:44:45 -0800 2019,"We'll face five new head coaches next season. 👀

How these NFL head coach hires impact our 2019 schedule:… https://t.co/0YnnC4l34k",[]
1083840660443156481,buffalobills,Fri Jan 11 13:38:44 -0800 2019,🔥🔥🔥 https://t.co/z080jCsMA7,[]
1083831414079086592,buffalobills,Fri Jan 11 13:02:00 -0800 2019,"Two years ago today, we named Sean McDermott the 20th head coach in franchise history. 👏 #RespectTheProcess https://t.co/B4ZWpsMlZ9",['photo']
1083759677731680256,buffalobills,Fri Jan 11 08:16:57 -0800 2019,"Stephen Hauschka is living his best life in Portugal! 👀

Top 5 Hauschka vacation photos: https://t.co/Qq9OLQFbj6 https://t.co/usC9kDGVCu",['photo']
1083740684711067648,buffalobills,Fri Jan 11 07:01:28 -0800 2019,It's Fun Fact Friday with Rafael Bush! 👌 https://t.co/t3cVApSlhr,['photo']
1083479269957869569,buffalobills,Thu Jan 10 13:42:42 -0800 2019,That's our quarterback. ✊ #GoBills https://t.co/yAD458uv9d,[]
1083385475887493120,buffalobills,Thu Jan 10 07:30:00 -0800 2019,Our Walter Payton Man of the Year @onemangang97 spends his free time at @TheBelleCenter improving the Buffalo commu… https://t.co/NFCavgrnJL,[]
1083168674977116161,buffalobills,Wed Jan 09 17:08:31 -0800 2019,We express our deepest condolences to the family and friends of former scouting executive Norm Pollom who passed aw… https://t.co/xTftJMwqzG,[]
1083157015688433664,buffalobills,Wed Jan 09 16:22:11 -0800 2019,"Youngest player in @NFL history to record an interception.

@maine_savage23 is a beast. 😤 #GoBills https://t.co/lVv1QfqT2x",['photo']
1083101101644308482,buffalobills,Wed Jan 09 12:40:00 -0800 2019,"Third rookie quarterback in NFL history to pass for 2,000+ yards and rush for 600+ yards.

How the last six games a… https://t.co/nVaOWqy2jZ",[]
1083032030634491910,buffalobills,Wed Jan 09 08:05:32 -0800 2019,"“After a dominant rookie season, Tre’Davious White and the Bills defense were stingy in year two.""

Bills finish 20… https://t.co/EJTafqNXnB",[]
1083029074585550848,buffalobills,Wed Jan 09 07:53:47 -0800 2019,"Congratulations to Abby Anderson on being added as the newest member to the @BobbyBonesShow Class of 2019! 👏

Detai… https://t.co/P2Csx2pm34",[]
1082810357578555392,buffalobills,Tue Jan 08 17:24:41 -0800 2019,"We know we're not where we need to be
But this team is heading in the right direction.

This is just the start.… https://t.co/1VgGIQvi14",[]
1082742650996838402,buffalobills,Tue Jan 08 12:55:39 -0800 2019,"We see you, @TreWhite16. 🔒 https://t.co/ITrWafgaWJ",['photo']
1082698399181426689,buffalobills,Tue Jan 08 09:59:48 -0800 2019,"RT @OneBillsLive: Offseason or not, @onemangang97 is dedicated to his weekly segment with us.

He'll be in studio with Murph and Tasker, ne…",[]
1082669517724176384,buffalobills,Tue Jan 08 08:05:02 -0800 2019,"""Josh Allen has the highest ceiling. I think you're going to look back in a few years and say that he should've bee… https://t.co/7KitaGhVeY",[]
1082432949017104384,buffalobills,Mon Jan 07 16:25:00 -0800 2019,"""He displays all the right habits and his preparation is off the charts. There's no limit on what he can do.""

Vete… https://t.co/Zc6pnm7y5X",[]
1082404306135863296,buffalobills,Mon Jan 07 14:31:11 -0800 2019,"95 is heading to Orlando. 👏

#ProBowl19 #ThankYouKyle https://t.co/cyfKI41hVl",['photo']
1082400285945970688,buffalobills,Mon Jan 07 14:15:12 -0800 2019,"Congratulations to Kyle Williams on being named to his sixth career Pro Bowl! 🙌

Details: https://t.co/vjA5OT5W14 https://t.co/xPtwzx02JC",['photo']
1082387622318739456,buffalobills,Mon Jan 07 13:24:53 -0800 2019,"RT @zayjones11: If anyone deserves it, this man does 🙏🏾. https://t.co/Lx5lLRD2WA",[]
1084839377375821831,nyjets,Mon Jan 14 07:47:17 -0800 2019,Day 1 on the job. https://t.co/ig0phHui4h,['photo']
1084810939696902144,nyjets,Mon Jan 14 05:54:17 -0800 2019,"HBD, @Neal_Sterling! https://t.co/gaieYzo8nj",['photo']
1084807802487537665,nyjets,Mon Jan 14 05:41:49 -0800 2019,Tune-in at 2! 🎥 https://t.co/1XU0Szjuc9,['photo']
1084476013696958464,nyjets,Sun Jan 13 07:43:24 -0800 2019,"Today's the last day to support @KelvinBeachumJr in the #WPMOYChallenge

Just hit the RT below!… https://t.co/WDHXjcMZnf",[]
1084470561051475969,nyjets,Sun Jan 13 07:21:44 -0800 2019,RT @TheAdamsEra: 2019... we’re coming #Jets https://t.co/V9sx6QIxG8,['photo']
1084155550034726912,nyjets,Sat Jan 12 10:30:00 -0800 2019,"Yes, they look alike.

But they know each other too.

And Chad Pennington is a big fan of Adam Gase.

📰… https://t.co/s0M3VuIiO5",[]
1084146488358387712,nyjets,Sat Jan 12 09:53:59 -0800 2019,"RT @rlangejets: The dreamlike image never gets old, especially today. Happy 50th anniversary to Joe, the Jets &amp; all their fans for their Su…",[]
1084140451592978432,nyjets,Sat Jan 12 09:30:00 -0800 2019,"""It's his passion for the game, for just football in general...I'm really pumped about it."" - QB Sam Darnold 

📰… https://t.co/VZUWQpF4Os",[]
1084125350756536325,nyjets,Sat Jan 12 08:30:00 -0800 2019,"While Adam Gase prepares for our future, he received a stamp of approval from our past: Joe Namath.

""He’s going to… https://t.co/QZpbzOU0wt",[]
1084109182171791360,nyjets,Sat Jan 12 07:25:45 -0800 2019,"The biggest win in pro football history.

The 1968 New York Jets delivered. https://t.co/5P4gQjsULw",['photo']
1084100938992881664,nyjets,Sat Jan 12 06:53:00 -0800 2019,RT @ProFootballHOF: #OTD 50 years ago the @nyjets shocked the world to win Super Bowl III. HOFQB @RealJoeNamath famously guaranteed the vic…,[]
1084095522229633025,nyjets,Sat Jan 12 06:31:28 -0800 2019,"50 years ago today: 

Super Bowl III https://t.co/U1fIfKvmuX",['photo']
1083868989573513221,nyjets,Fri Jan 11 15:31:19 -0800 2019,"RT @EGreenbergJets: ""He's going to build a winner.""

Joe Namath had high praise for new #Jets head coach Adam Gase. More from the Hall of F…",[]
1083866403659268096,nyjets,Fri Jan 11 15:21:02 -0800 2019,Joe Namath is all-in on Adam Gase 👍 https://t.co/ie7iliHN5B,['photo']
1083865223113728000,nyjets,Fri Jan 11 15:16:21 -0800 2019,"Energy. Enthusiasm. Passion.

Chad Pennington knows Adam Gase. And he knows what he brings.

📰… https://t.co/kfbLxPkAQf",[]
1083857154875052032,nyjets,Fri Jan 11 14:44:17 -0800 2019,RT @cjandersonb22: Goose!!!!! Good luck buddy https://t.co/GR7WFnPnSz,[]
1083854465478868994,nyjets,Fri Jan 11 14:33:36 -0800 2019,"Through the years: Coach Gase

📸 https://t.co/qcuiERudrm https://t.co/6duL7H8ikM",['photo']
1083844480518799360,nyjets,Fri Jan 11 13:53:55 -0800 2019,"Coach Gase's introductory press conference is Monday at 2PM

We've got plenty of ways to watch it ⤵️ https://t.co/u7RKHJ33DK",['photo']
1083837047092199424,nyjets,Fri Jan 11 13:24:23 -0800 2019,RT @TheAdamsEra: I’m so excited about the news of Coach Gase coming to NYC! Excited to have him lead us back to where we need to be. We got…,[]
1083836913600131072,nyjets,Fri Jan 11 13:23:51 -0800 2019,RT @Mr_Adversityy: Welcome to the Big Apple Coach Gase!!,[]
1084869093902168064,Chiefs,Mon Jan 14 09:45:22 -0800 2019,"""We need everybody out here. It’ll be cold and all that, but who cares?""

Coach has spoken. Look Again, presented b… https://t.co/SMUOkgKCEf",[]
1084863985114058752,Chiefs,Mon Jan 14 09:25:04 -0800 2019,"Bring it home.

#LetsRoll https://t.co/DktnsFq8aQ",['photo']
1084859017023946752,Chiefs,Mon Jan 14 09:05:20 -0800 2019,"We didn't allow a third down conversion and pressured Andrew Luck in practically half of his drop backs. 💪

https://t.co/O68O8ktR1A",[]
1084837331977170944,Chiefs,Mon Jan 14 07:39:09 -0800 2019,Walking into work this morning... #LetsRoll https://t.co/9e8OaL8oSe,['photo']
1084831266044891136,Chiefs,Mon Jan 14 07:15:03 -0800 2019,"RT @gmfb: .@KyleBrandt always pays his debts.

@PatrickMahomes5 | @Chiefs https://t.co/JHM02OeTDf",['photo']
1084578845741801473,Chiefs,Sun Jan 13 14:32:01 -0800 2019,"Let's bring it home.

#LetsRoll x #ChiefsKingdom https://t.co/tmV5gCRQbJ",['photo']
1084565201658277889,Chiefs,Sun Jan 13 13:37:48 -0800 2019,We will host the Patriots in the AFC Championship game at Arrowhead next week. Get your tickets while they last tom… https://t.co/ufrtYMMXad,[]
1084556412112510976,Chiefs,Sun Jan 13 13:02:53 -0800 2019,"RT @JeffAllen71: Update: Despite the recent influx in people changing their name to Dave in the KC area lol, I was actually able to track d…",[]
1084535714140819457,Chiefs,Sun Jan 13 11:40:38 -0800 2019,"Chris Jones called it one year ago.

We’re in the AFC title game next week. #LetsRoll https://t.co/FiNK1JENqs",[]
1084505605740613634,Chiefs,Sun Jan 13 09:41:00 -0800 2019,RT @MitchSchwartz72: What an awesome game!!! #Chiefs #ChiefsKingdom https://t.co/pW5xS4puNo,['photo']
1084495350847754245,Chiefs,Sun Jan 13 09:00:15 -0800 2019,"What. A. Night. #LetsRoll

Photo Gallery 📸 https://t.co/kt6U5731AA https://t.co/FUsqYRzfEs",['photo']
1084488760958558208,Chiefs,Sun Jan 13 08:34:04 -0800 2019,We're hungry for more! 🍔 🍔 Last night's sacks means buy one Big Mac and get a second Big Mac for free at an area… https://t.co/DIp2a4dLIh,[]
1084488021750284289,Chiefs,Sun Jan 13 08:31:07 -0800 2019,RT @honeythunder11: We Just Rolling That’s All #ChiefsKingdom https://t.co/HjRyc33GWL,['photo']
1084482724453404673,Chiefs,Sun Jan 13 08:10:04 -0800 2019,"The Colts did not convert on 3rd down the entire night (0-9).

#LetsRoll https://t.co/7cHbt1VNxW",['photo']
1084476605047758848,Chiefs,Sun Jan 13 07:45:45 -0800 2019,"""We know that the only thing that matters is what's in this locker room.""

Justin Houston speaks after the win over… https://t.co/rrxTjbsOpY",[]
1084463010767224832,Chiefs,Sun Jan 13 06:51:44 -0800 2019,"""Total team victory."" - @MitchSchwartz72

Couldn't have said it any better. #LetsRoll https://t.co/Zm4AuQs9po",['photo']
1084460852667916293,Chiefs,Sun Jan 13 06:43:10 -0800 2019,"🍕 Enjoy 50% off your Papa John’s order today thanks to our #INDvsKC win. Use code KCCHIEFS, valid only in KC area. 🍕 https://t.co/KySoPdBvrd",['photo']
1084455731779325952,Chiefs,Sun Jan 13 06:22:49 -0800 2019,"RT @stonecoldjones_: Let’s goooooooo!!!!!!!
#ChiefKingdom https://t.co/Xy7bahjd3e",[]
1084317571938177024,Chiefs,Sat Jan 12 21:13:49 -0800 2019,"RT @KCChiefs_Matt: #ChiefsKingdom braved the elements this afternoon, and they were rewarded. 

Here’s what it was like right outside the s…",[]
1084309753440784384,Chiefs,Sat Jan 12 20:42:45 -0800 2019,"""We believe in each other and we got a lot to prove."" - @tkelce

Two. More. Games. #LetsRoll https://t.co/QN0fMYJM9X",['photo']
1084862894632660992,Chargers,Mon Jan 14 09:20:44 -0800 2019,"Our first round pick is set. 

→ https://t.co/wwdZkQFy43 https://t.co/n1c9SubmhS",['photo']
1084859523196571650,Chargers,Mon Jan 14 09:07:20 -0800 2019,RT @blaqbadger14: Thank you God for an amazing journey and an even better organization. I would like to apologize to the bolt family and al…,[]
1084709539318968321,Chargers,Sun Jan 13 23:11:21 -0800 2019,"We love and appreciate you, Bolt Fam 💙 https://t.co/oDbBq01SPJ",['photo']
1084615329097998336,Chargers,Sun Jan 13 16:57:00 -0800 2019,"""I want to be angry about it because I know it’s going to fuel us moving into the offseason.""",[]
1084610697512783872,Chargers,Sun Jan 13 16:38:36 -0800 2019,"RT @Phillips_17: Thank you God. 
Not the way we wanted to end the season but I’m grateful for making it this far.",[]
1084608472920932353,Chargers,Sun Jan 13 16:29:45 -0800 2019,"""We came a long way."" - @Keenan13Allen https://t.co/YEOI5Ty1s8",['photo']
1084603322521112576,Chargers,Sun Jan 13 16:09:17 -0800 2019,"""We dug ourselves in a hole in the first half, but the guys came back out in the second half and competed hard. It was a little too late.""",[]
1084598595351851008,Chargers,Sun Jan 13 15:50:30 -0800 2019,"""It’s not a comfortable moment for us, for sure, but I think in these times we can learn a lot about ourselves.""… https://t.co/M9N3RQHA8g",[]
1084592864196124672,Chargers,Sun Jan 13 15:27:44 -0800 2019,"""We fought our tail off all year ... I love these guys."" - @show_case29 https://t.co/0zyCECjq9y",['photo']
1084588640745992192,Chargers,Sun Jan 13 15:10:57 -0800 2019,"“A lot of good this year, I think as the dust settles you can appreciate more of that. Certainly a disappointing fi… https://t.co/907U54FZbp",[]
1084575430349185024,Chargers,Sun Jan 13 14:18:27 -0800 2019,Chargers LIVE: Philip Rivers speaks to the media following #LACvsNE https://t.co/Ym494Sxhyz,[]
1084574472873623552,Chargers,Sun Jan 13 14:14:39 -0800 2019,“I learned one game doesnt define who we are and our football season. Those men fought hard all year.”  - Coach Lynn,[]
1084570029339725824,Chargers,Sun Jan 13 13:56:59 -0800 2019,Chargers LIVE: Coach Lynn speaks to the media following #LACvsNE https://t.co/co4FudewNS,[]
1084568348048875520,Chargers,Sun Jan 13 13:50:19 -0800 2019,#LACvsNE Game Recap » https://t.co/f0K0y1DSc2 https://t.co/tjFCYpyOoy,['photo']
1084565165268520960,Chargers,Sun Jan 13 13:37:40 -0800 2019,Final. #LACvsNE https://t.co/3NlqijMcO1,['photo']
1084564495253549061,Chargers,Sun Jan 13 13:35:00 -0800 2019,"Rivers finds Gates for the TD. 

41-28, Pats with 59 seconds to play.",[]
1084558411642097664,Chargers,Sun Jan 13 13:10:50 -0800 2019,Most in Chargers history. https://t.co/09HVaG4kLF,['photo']
1084557620743147520,Chargers,Sun Jan 13 13:07:41 -0800 2019,"Phil hits Virgil for the TD. 

#LACvsNE | #FightForEachOther https://t.co/qZF6hLZUSt",['photo']
1084549162442653701,Chargers,Sun Jan 13 12:34:04 -0800 2019,End of three. #LACvsNE https://t.co/QlE8wXRK6K,['photo']
1084865690828443648,Broncos,Mon Jan 14 09:31:51 -0800 2019,RT @BroncosOffField: We are proud to offer Colorado-based nonprofits and organizations the ability to request support through the inaugural…,[]
1084845104685301760,Broncos,Mon Jan 14 08:10:03 -0800 2019,"🔒⬇️

#StrapHarris https://t.co/GqIWfPOMLv",['photo']
1084633376621903872,Broncos,Sun Jan 13 18:08:43 -0800 2019,"RT @BroncosOffField: Let’s go #BroncosCountry!!

#WPMOYChallenge + Miller https://t.co/w1R8xZf2Ea",[]
1084616084261617664,Broncos,Sun Jan 13 17:00:00 -0800 2019,"It's for the kids. 

Keep retweeting to help @VonMiller earn an additional $25,000 for @VonsVision58!… https://t.co/wnxOiCpgvD",[]
1084584886332096512,Broncos,Sun Jan 13 14:56:02 -0800 2019,".@PFF ranked its most-improved players for 2018, and @PhillyWill11 made the list. 👏

📺 » https://t.co/N3W82pW0S6 https://t.co/q02lwFRMfg",['photo']
1084563738819248128,Broncos,Sun Jan 13 13:32:00 -0800 2019,"RT @Broncos: 🚨 LAST DAY TO VOTE 🚨

RT to help @VonMiller change kids' lives!

#WPMOYChallenge + Miller https://t.co/KoP03dOQAH",['photo']
1084543869197393921,Broncos,Sun Jan 13 12:13:02 -0800 2019,🔥 🔟 x 3️⃣4️⃣ 🔥 https://t.co/iTGci6Zluz,['photo']
1084509640086437889,Broncos,Sun Jan 13 09:57:02 -0800 2019,"Our running backs produced the second-best single-season yards per carry (4.85) in team history.

And @I_CU_boy fin… https://t.co/YX4kpTHebu",[]
1084495541302685697,Broncos,Sun Jan 13 09:01:00 -0800 2019,RT @Terrell_Davis: #BroncosCountry https://t.co/qD3zBZMmRU,[]
1084482708879765506,Broncos,Sun Jan 13 08:10:01 -0800 2019,"🚨 LAST DAY TO VOTE 🚨

RT to help @VonMiller change kids' lives!

#WPMOYChallenge + Miller https://t.co/KoP03dOQAH",['photo']
1084279122279444481,Broncos,Sat Jan 12 18:41:02 -0800 2019,"""I honestly don't even think Bradley has tapped in to the type of player that he's going to be, and he got 12 sacks… https://t.co/TEcqdAgTl1",[]
1084256717951639553,Broncos,Sat Jan 12 17:12:00 -0800 2019,"Congrats, Kreiter fam!

#FootballIsFamily https://t.co/1PRttVfRj3",[]
1084235334894960642,Broncos,Sat Jan 12 15:47:02 -0800 2019,"Bowl season ✅

Take a 👀 at some prospects who stood out to @MaseDenver » https://t.co/u07Td6ThcO https://t.co/ZUwF5V23I9",['photo']
1084208653329158145,Broncos,Sat Jan 12 14:01:01 -0800 2019,"RT @BroncosOffField: Congratulations to Owen @BGCMetroDenver Club, the winner of last month's @Broncos #PLAY60 Challenge! https://t.co/aLDw…",[]
1084193298149822464,Broncos,Sat Jan 12 13:00:00 -0800 2019,"""With great power comes great responsibility, and this is a huge responsibility for me."" - @VonMiller… https://t.co/B2dsOx0MQS",[]
1084181471517134849,Broncos,Sat Jan 12 12:13:00 -0800 2019,RT @PhillyWill11: not sitting home next year ✌🏾,[]
1084166121559937025,Broncos,Sat Jan 12 11:12:00 -0800 2019,"RT @BroncosOffField: #WPMOYChallenge + Miller
#WPMOYChallenge + Miller
#WPMOYChallenge + Miller https://t.co/CAyO7eE35l",[]
1084155802758402048,Broncos,Sat Jan 12 10:31:00 -0800 2019,RT @NFLGameDay: We've got @ESanders_10 live in studio with the rest of the crew today! https://t.co/ttKlF1xrBT,['photo']
1084147245094715393,Broncos,Sat Jan 12 09:57:00 -0800 2019,"TMW @Terrell_Davis nominates you for the @Ford Hall of Fans ... 🤣

Vote for Merry » https://t.co/g8bWZGWD7e https://t.co/lvGurxxqkh",['photo']
1084122270992281600,Broncos,Sat Jan 12 08:17:46 -0800 2019,".@ESanders_10 became just the fifth wide receiver since 1970 to throw, catch and rush for a touchdown in a single s… https://t.co/8jkgYuhhDf",[]
1084642652551733248,Raiders,Sun Jan 13 18:45:34 -0800 2019,"Highlights from the birthday boy.

A few of @DougMartin22's best plays as a Raider. #RaiderNation https://t.co/azJGEtGHZe",['photo']
1084495340508729344,Raiders,Sun Jan 13 09:00:12 -0800 2019,🎂 @DougMartin22 🎂 https://t.co/54AcKPB7xU,['photo']
1084148086774161408,Raiders,Sat Jan 12 10:00:21 -0800 2019,"On this edition of Upon Further Review, we recap the Wild Card Weekend and look ahead to this weekend's slate.

Lis… https://t.co/34FMDyyjOj",[]
1083917754409861120,Raiders,Fri Jan 11 18:45:05 -0800 2019,"Counting down the top 10 playoff performances in Silver and Black history.

Gallery: https://t.co/BnDC9PYm9x https://t.co/sz1WNuccUr",['photo']
1083898884361990145,Raiders,Fri Jan 11 17:30:06 -0800 2019,"These young defensive linemen could set the table for the future.

Position Review: https://t.co/7lLdHABJsH https://t.co/N7pnhi7USU",['photo']
1083857866539307009,Raiders,Fri Jan 11 14:47:07 -0800 2019,"Thirty-eight years ago today, the Silver and Black's date with destiny marched through San Diego and onto the Super… https://t.co/QxmvdVJfNq",[]
1083771804219592705,Raiders,Fri Jan 11 09:05:08 -0800 2019,"Amid shuffling on the offensive line, Rodney Hudson remained a rock in 2018.

Position Review:… https://t.co/CU4DootmkZ",[]
1083461898710921216,Raiders,Thu Jan 10 12:33:41 -0800 2019,RT @mohurstjr: #NewProfilePic https://t.co/X43L2LOXFZ,['photo']
1083438581996122112,Raiders,Thu Jan 10 11:01:01 -0800 2019,"Throwing it back to the whole season.

The best moments of 2018 all in one place. More highlights:… https://t.co/7SXBahz3ae",[]
1083435516119404544,Raiders,Thu Jan 10 10:48:50 -0800 2019,"The position reviews roll on.

Next up: The safeties: https://t.co/o382UpcZSp https://t.co/zqPj100MdA",['photo']
1083177251112333312,Raiders,Wed Jan 09 17:42:35 -0800 2019,Our pleasure. #RaiderNation https://t.co/7BHLOeTGAn,[]
1083161012663009280,Raiders,Wed Jan 09 16:38:04 -0800 2019,"""It was perfectly evident that the Raiders came to play a superb game.""

#RaiderNation https://t.co/JWfas6JCE8",[]
1083135872256491520,Raiders,Wed Jan 09 14:58:10 -0800 2019,"On this date 42 years ago, Willie Brown went the distance... And the Silver and Black became champions.

More from… https://t.co/4uTUbTbTub",[]
1083106988643381248,Raiders,Wed Jan 09 13:03:23 -0800 2019,"That's our quarterback.

Recapping the season in stats: https://t.co/rhNWjXnx0T
@derekcarrqb | #RaiderNation https://t.co/2FQXNE9C2D",['photo']
1082752578973253632,Raiders,Tue Jan 08 13:35:06 -0800 2019,"DC4 broke records in 2018. What's next for 2019?

Position Review: https://t.co/F7SEx4CE3H https://t.co/MFcpBrVn4L",['photo']
1082746372472811520,Raiders,Tue Jan 08 13:10:26 -0800 2019,RT @mohurstjr: @derekcarrqb Lets Ride! https://t.co/MKzoGyunL9,['photo']
1082471507123564546,Raiders,Mon Jan 07 18:58:13 -0800 2019,RT @derekcarrqb: I have missed y’all! 2019 let’s get it 💪🏼,[]
1082371669698568193,Raiders,Mon Jan 07 12:21:30 -0800 2019,"Congrats, @dmcfadden20!

#OnceARaiderAlwaysARaider https://t.co/OCSFdM1iJh",[]
1082063371497701377,Raiders,Sun Jan 06 15:56:26 -0800 2019,🎂 @ClintMyles 🎂 https://t.co/A8tiMgJU8H,['photo']
1081934591173091328,Raiders,Sun Jan 06 07:24:42 -0800 2019,RT @ProFootballHOF: Happy Birthday to Hall of Fame DE Howie Long! Hall of Fame Enshrinement Class of 2000. RT to wish the @Raiders legend a…,[]
1084829533092618241,Ravens,Mon Jan 14 07:08:10 -0800 2019,"Late for Work: Pundits react to Greg Roman’s promotion.

📰: https://t.co/XPRm7lKa65 https://t.co/FvRwg6yEqW",['photo']
1084480189843726338,Ravens,Sun Jan 13 08:00:00 -0800 2019,Ravens Uncripted talks about the sustainability of the offense. https://t.co/EBeE5CJzIl,['photo']
1084460878429413376,Ravens,Sun Jan 13 06:43:16 -0800 2019,"SociaLight: The offseason is a time for reflection, preparation and daddy duties for many Ravens. 

📰:… https://t.co/PWa5hsoerS",[]
1084104462967263233,Ravens,Sat Jan 12 07:07:00 -0800 2019,Unscripted: What changes are coming to the Ravens No. 1 defense? https://t.co/QQiXHFfLvR,['photo']
1083832885402988544,Ravens,Fri Jan 11 13:07:51 -0800 2019,What Greg Roman's promotion to offensive coordinator means for the Ravens offense. https://t.co/t5z0FSibMp,['photo']
1083832749935464449,Ravens,Fri Jan 11 13:07:18 -0800 2019,"Greg Roman has taken over as the offensive coordinator. 

📰: https://t.co/UA15ada9ib https://t.co/8z47ukSqzI",['photo']
1083830764255490050,Ravens,Fri Jan 11 12:59:25 -0800 2019,Former OC Marty Mornhinweg will not return as a member of the coaching staff. https://t.co/0Tsk5a2pSY,['photo']
